group,n_ref,ref_mean,ref_std
"(35.15, -2.9500122, 4)",5,0.19552782,0.025854303
"(35.15, -2.9500122, 5)",5,0.17848632,0.026264302
"(35.15, -2.9500122, 6)",5,0.1388596,0.015968673
"(35.15, -2.9500122, 7)",5,0.11309526,0.0088501945
"(35.15, -2.9500122, 8)",5,0.099771515,0.0052261497
"(35.15, -2.9500122, 9)",5,0.10156556,0.0065773693
"(35.15, -2.9500122, 10)",5,0.10804,0.013084252
"(35.15, -2.9500122, 11)",5,0.12885267,0.03303995
"(35.15, -2.9500122, 12)",5,0.16563264,0.029177263
"(35.15, -2.9000244, 1)",5,0.23167484,0.039908897
"(35.15, -2.9000244, 2)",5,0.2429177,0.04138674
"(35.15, -2.9000244, 3)",5,0.24564509,0.035243835
"(35.15, -2.9000244, 4)",5,0.24678734,0.026514888
"(35.15, -2.9000244, 5)",5,0.23629372,0.028920136
"(35.15, -2.9000244, 6)",5,0.20795807,0.014949549
"(35.15, -2.9000244, 7)",5,0.19070771,0.009969064
"(35.15, -2.9000244, 8)",5,0.18183133,0.009952227
"(35.15, -2.9000244, 9)",5,0.1816558,0.009641688
"(35.15, -2.9000244, 10)",5,0.18532287,0.011598987
"(35.15, -2.9000244, 11)",5,0.19851598,0.02342675
"(35.15, -2.9000244, 12)",5,0.224354,0.029736469
"(35.15, -1.7000122, 1)",5,0.19073084,0.030956132
"(35.15, -1.7000122, 2)",5,0.21836004,0.028579868
"(35.15, -1.7000122, 3)",5,0.220619,0.026154932
"(35.15, -1.7000122, 4)",5,0.21777666,0.023693023
"(35.15, -1.7000122, 5)",5,0.19643357,0.021400983
"(35.15, -1.7000122, 6)",5,0.15182891,0.015591263
"(35.15, -1.7000122, 7)",5,0.1205716,0.00840744
"(35.15, -1.7000122, 8)",5,0.10380181,0.004743512
"(35.15, -1.7000122, 9)",5,0.10037877,0.0041415496
"(35.15, -1.7000122, 10)",5,0.10647339,0.008467152
"(35.15, -1.7000122, 11)",5,0.13786891,0.038656123
"(35.15, -1.7000122, 12)",5,0.17584082,0.032002542
"(35.15, -1.6500244, 1)",5,0.20500562,0.018123016
"(35.15, -1.6500244, 2)",5,0.22151117,0.01737081
"(35.15, -1.6500244, 3)",5,0.22159299,0.019773897
"(35.15, -1.6500244, 4)",5,0.22669677,0.014939721
"(35.15, -1.6500244, 5)",5,0.21951528,0.013575065
"(35.15, -1.6500244, 6)",5,0.19180241,0.011390855
"(35.15, -1.6500244, 7)",5,0.17014465,0.008028832
"(35.15, -1.6500244, 8)",5,0.15547147,0.0066186106
"(35.15, -1.6500244, 9)",5,0.15056624,0.0069272714
"(35.15, -1.6500244, 10)",5,0.15272383,0.009495095
"(35.15, -1.6500244, 11)",5,0.17538758,0.0342218
"(35.15, -1.6500244, 12)",5,0.20035164,0.01981166
"(35.15, -1.5999756, 1)",5,0.19254267,0.031043062
"(35.15, -1.5999756, 2)",5,0.21953332,0.029409979
"(35.15, -1.5999756, 3)",5,0.2228843,0.02641904
"(35.15, -1.5999756, 4)",5,0.21979168,0.022791991
"(35.15, -1.5999756, 5)",5,0.19853711,0.020980816
"(35.15, -1.5999756, 6)",5,0.15378298,0.01596765
"(35.15, -1.5999756, 7)",5,0.12203964,0.008878115
"(35.15, -1.5999756, 8)",5,0.10483189,0.005130951
"(35.15, -1.5999756, 9)",5,0.10090059,0.004285047
"(35.15, -1.5999756, 10)",5,0.10699862,0.008494973
"(35.15, -1.5999756, 11)",5,0.13921078,0.038943686
"(35.15, -1.5999756, 12)",5,0.17759438,0.031526763
"(35.15, -1.5499878, 1)",5,0.19130406,0.030676669
"(35.15, -1.5499878, 2)",5,0.2165306,0.02976038
"(35.15, -1.5499878, 3)",5,0.21928647,0.027612159
"(35.15, -1.5499878, 4)",5,0.21525545,0.023565797
"(35.15, -1.5499878, 5)",5,0.19351988,0.021001829
"(35.15, -1.5499878, 6)",5,0.14994419,0.015609567
"(35.15, -1.5499878, 7)",5,0.120070994,0.008618246
"(35.15, -1.5499878, 8)",5,0.10432492,0.005121122
"(35.15, -1.5499878, 9)",5,0.10110416,0.004258793
"(35.15, -1.5499878, 10)",5,0.107374325,0.008332885
"(35.15, -1.5499878, 11)",5,0.13968338,0.03861227
"(35.15, -1.5499878, 12)",5,0.17737785,0.03090498
"(35.15, -1.5, 1)",5,0.19043432,0.030467384
"(35.15, -1.5, 2)",5,0.21390066,0.030147683
"(35.15, -1.5, 3)",5,0.21616149,0.028629346
"(35.15, -1.5, 4)",5,0.21150756,0.024239164
"(35.15, -1.5, 5)",5,0.18935804,0.020850932
"(35.15, -1.5, 6)",5,0.14710106,0.0152077405
"(35.15, -1.5, 7)",5,0.11882428,0.008372693
"(35.15, -1.5, 8)",5,0.104310036,0.005082935
"(35.15, -1.5, 9)",5,0.10169618,0.0042936658
"(35.15, -1.5, 10)",5,0.108024634,0.008268711
"(35.15, -1.5, 11)",5,0.14031713,0.03829917
"(35.15, -1.5, 12)",5,0.1773927,0.030497795
"(35.15, -1.4500122, 1)",5,0.19052236,0.030495817
"(35.15, -1.4500122, 2)",5,0.2127605,0.030652467
"(35.15, -1.4500122, 3)",5,0.21506576,0.02910303
"(35.15, -1.4500122, 4)",5,0.21033852,0.024518454
"(35.15, -1.4500122, 5)",5,0.1878767,0.02059211
"(35.15, -1.4500122, 6)",5,0.1463784,0.015055808
"(35.15, -1.4500122, 7)",5,0.11863953,0.008297431
"(35.15, -1.4500122, 8)",5,0.10460794,0.0050459667
"(35.15, -1.4500122, 9)",5,0.10229125,0.004423873
"(35.15, -1.4500122, 10)",5,0.10854119,0.008494316
"(35.15, -1.4500122, 11)",5,0.14075284,0.03815341
"(35.15, -1.4500122, 12)",5,0.1776938,0.030384457
"(35.15, -1.4000244, 1)",5,0.17964132,0.030134058
"(35.15, -1.4000244, 2)",5,0.2018702,0.032822173
"(35.15, -1.4000244, 3)",5,0.20588282,0.027274752
"(35.15, -1.4000244, 4)",5,0.2045651,0.025689937
"(35.15, -1.4000244, 5)",5,0.18144315,0.020958005
"(35.15, -1.4000244, 6)",5,0.14084443,0.014627384
"(35.15, -1.4000244, 7)",5,0.11420691,0.007560989
"(35.15, -1.4000244, 8)",5,0.10115961,0.004281665
"(35.15, -1.4000244, 9)",5,0.09909164,0.0039339643
"(35.15, -1.4000244, 10)",5,0.104690656,0.007904433
"(35.15, -1.4000244, 11)",5,0.13388488,0.034915052
"(35.15, -1.4000244, 12)",5,0.16779417,0.027277673
"(35.15, -1.3499756, 1)",5,0.18015584,0.030185292
"(35.15, -1.3499756, 2)",5,0.20239668,0.03284988
"(35.15, -1.3499756, 3)",5,0.20689423,0.026897954
"(35.15, -1.3499756, 4)",5,0.20585349,0.025586084
"(35.15, -1.3499756, 5)",5,0.1826097,0.021018684
"(35.15, -1.3499756, 6)",5,0.14213206,0.014926342
"(35.15, -1.3499756, 7)",5,0.11502155,0.0076604737
"(35.15, -1.3499756, 8)",5,0.10167205,0.004279256
"(35.15, -1.3499756, 9)",5,0.09968473,0.004233924
"(35.15, -1.3499756, 10)",5,0.10500014,0.008257956
"(35.15, -1.3499756, 11)",5,0.13386735,0.03469386
"(35.15, -1.3499756, 12)",5,0.16795,0.02712014
"(35.15, -1.2999878, 1)",5,0.17923129,0.029949652
"(35.15, -1.2999878, 2)",5,0.20100708,0.03244197
"(35.15, -1.2999878, 3)",5,0.20516202,0.026776347
"(35.15, -1.2999878, 4)",5,0.20384964,0.026271077
"(35.15, -1.2999878, 5)",5,0.18011092,0.02127926
"(35.15, -1.2999878, 6)",5,0.1406059,0.014860221
"(35.15, -1.2999878, 7)",5,0.11446589,0.007583337
"(35.15, -1.2999878, 8)",5,0.10173808,0.0042613526
"(35.15, -1.2999878, 9)",5,0.10028752,0.0045871045
"(35.15, -1.2999878, 10)",5,0.10534613,0.008397071
"(35.15, -1.2999878, 11)",5,0.13359305,0.034103785
"(35.15, -1.2999878, 12)",5,0.16717632,0.026655313
"(35.15, -1.25, 1)",5,0.17934921,0.030228507
"(35.15, -1.25, 2)",5,0.20145805,0.031942114
"(35.15, -1.25, 3)",5,0.20634547,0.025673395
"(35.15, -1.25, 4)",5,0.20569721,0.025783988
"(35.15, -1.25, 5)",5,0.18185838,0.021134017
"(35.15, -1.25, 6)",5,0.14224318,0.0150709
"(35.15, -1.25, 7)",5,0.11550151,0.00769495
"(35.15, -1.25, 8)",5,0.10229293,0.0042510326
"(35.15, -1.25, 9)",5,0.10096717,0.0049916715
"(35.15, -1.25, 10)",5,0.10560799,0.008543153
"(35.15, -1.25, 11)",5,0.13363087,0.03395543
"(35.15, -1.25, 12)",5,0.16709395,0.026894031
"(35.15, -1.2000122, 1)",5,0.17950855,0.03043893
"(35.15, -1.2000122, 2)",5,0.20181575,0.031429805
"(35.15, -1.2000122, 3)",5,0.20741196,0.02443986
"(35.15, -1.2000122, 4)",5,0.20737234,0.025137916
"(35.15, -1.2000122, 5)",5,0.1833575,0.020704735
"(35.15, -1.2000122, 6)",5,0.14362636,0.015064439
"(35.15, -1.2000122, 7)",5,0.116396114,0.007741132
"(35.15, -1.2000122, 8)",5,0.102774546,0.0042020013
"(35.15, -1.2000122, 9)",5,0.10160096,0.00540501
"(35.15, -1.2000122, 10)",5,0.10585177,0.008673241
"(35.15, -1.2000122, 11)",5,0.1337191,0.03389219
"(35.15, -1.2000122, 12)",5,0.16709115,0.027213436
"(35.15, -1.1500244, 1)",5,0.17907421,0.030131038
"(35.15, -1.1500244, 2)",5,0.20095,0.030990561
"(35.15, -1.1500244, 3)",5,0.20657459,0.023765825
"(35.15, -1.1500244, 4)",5,0.20631178,0.025045661
"(35.15, -1.1500244, 5)",5,0.18173796,0.020208158
"(35.15, -1.1500244, 6)",5,0.1425542,0.014701088
"(35.15, -1.1500244, 7)",5,0.11597991,0.0076087853
"(35.15, -1.1500244, 8)",5,0.10276983,0.004126102
"(35.15, -1.1500244, 9)",5,0.10199034,0.005726152
"(35.15, -1.1500244, 10)",5,0.10598924,0.008697176
"(35.15, -1.1500244, 11)",5,0.13351978,0.0335459
"(35.15, -1.1500244, 12)",5,0.16666505,0.02695405
"(35.15, -1.0999756, 1)",5,0.17930686,0.02973877
"(35.15, -1.0999756, 2)",5,0.20100343,0.030674532
"(35.15, -1.0999756, 3)",5,0.20692587,0.022868646
"(35.15, -1.0999756, 4)",5,0.20663074,0.024437962
"(35.15, -1.0999756, 5)",5,0.18171512,0.019598102
"(35.15, -1.0999756, 6)",5,0.1427478,0.014479268
"(35.15, -1.0999756, 7)",5,0.11620884,0.007582456
"(35.15, -1.0999756, 8)",5,0.10299198,0.0041081468
"(35.15, -1.0999756, 9)",5,0.10235961,0.006066721
"(35.15, -1.0999756, 10)",5,0.10610924,0.008830147
"(35.15, -1.0999756, 11)",5,0.1332759,0.03328446
"(35.15, -1.0999756, 12)",5,0.16648993,0.026516179
"(35.15, -1.0499878, 1)",5,0.1790386,0.028860008
"(35.15, -1.0499878, 2)",5,0.20036411,0.030255338
"(35.15, -1.0499878, 3)",5,0.20598106,0.022474762
"(35.15, -1.0499878, 4)",5,0.20537968,0.02434119
"(35.15, -1.0499878, 5)",5,0.18003324,0.019275358
"(35.15, -1.0499878, 6)",5,0.14171672,0.014236709
"(35.15, -1.0499878, 7)",5,0.115801215,0.007527902
"(35.15, -1.0499878, 8)",5,0.102959394,0.0041455748
"(35.15, -1.0499878, 9)",5,0.10256217,0.0063415663
"(35.15, -1.0499878, 10)",5,0.10618603,0.008966715
"(35.15, -1.0499878, 11)",5,0.13268976,0.03273162
"(35.15, -1.0499878, 12)",5,0.16577265,0.025440129
"(35.15, -1.0, 1)",5,0.17925619,0.028076714
"(35.15, -1.0, 2)",5,0.20026001,0.029907813
"(35.15, -1.0, 3)",5,0.20587306,0.022171346
"(35.15, -1.0, 4)",5,0.20540527,0.023986874
"(35.15, -1.0, 5)",5,0.17989904,0.018998792
"(35.15, -1.0, 6)",5,0.1418992,0.014178773
"(35.15, -1.0, 7)",5,0.11603298,0.0075537106
"(35.15, -1.0, 8)",5,0.10314827,0.0042004273
"(35.15, -1.0, 9)",5,0.1028165,0.006590853
"(35.15, -1.0, 10)",5,0.106360875,0.009235439
"(35.15, -1.0, 11)",5,0.13221541,0.03223847
"(35.15, -1.0, 12)",5,0.16539162,0.02436154
"(35.199997, -6.1500244, 1)",4,0.23463306,0.002767333
"(35.199997, -6.1500244, 3)",5,0.23604186,0.0039384193
"(35.199997, -6.1500244, 5)",5,0.23585021,0.0024850464
"(35.199997, -6.1500244, 7)",5,0.23130982,0.0014254323
"(35.199997, -6.1500244, 8)",5,0.22948094,0.0012809023
"(35.199997, -6.1500244, 10)",5,0.22762713,0.0015251779
"(35.199997, -6.1500244, 12)",5,0.23432806,0.0050613787
"(35.199997, -6.0999756, 1)",4,0.22674334,0.0141319735
"(35.199997, -6.0999756, 3)",5,0.23309597,0.03601706
"(35.199997, -6.0999756, 5)",5,0.17486876,0.02467845
"(35.199997, -6.0999756, 7)",5,0.07873396,0.0050305054
"(35.199997, -6.0999756, 8)",5,0.06870882,0.0016684097
"(35.199997, -6.0999756, 10)",5,0.08040932,0.007991407
"(35.199997, -6.0999756, 12)",5,0.20928314,0.053860795
"(35.199997, -6.049988, 1)",4,0.31869417,0.036043793
"(35.199997, -6.049988, 3)",5,0.32328087,0.047632072
"(35.199997, -6.049988, 5)",5,0.26075366,0.03246105
"(35.199997, -6.049988, 7)",5,0.17516111,0.0073473314
"(35.199997, -6.049988, 8)",5,0.16593072,0.0019287647
"(35.199997, -6.049988, 10)",5,0.17409822,0.0072517274
"(35.199997, -6.049988, 12)",5,0.2989959,0.070373386
"(35.199997, -6.0, 1)",4,0.31850907,0.035880845
"(35.199997, -6.0, 3)",5,0.3230918,0.0474869
"(35.199997, -6.0, 5)",5,0.26025146,0.03254322
"(35.199997, -6.0, 7)",5,0.17547113,0.0066763563
"(35.199997, -6.0, 8)",5,0.16683951,0.0018040714
"(35.199997, -6.0, 10)",5,0.17541859,0.007182414
"(35.199997, -6.0, 12)",5,0.30008855,0.0694963
"(35.199997, -5.950012, 1)",4,0.3183774,0.035907965
"(35.199997, -5.950012, 3)",5,0.32301173,0.047608305
"(35.199997, -5.950012, 5)",5,0.26028043,0.03232847
"(35.199997, -5.950012, 7)",5,0.17615254,0.00621056
"(35.199997, -5.950012, 8)",5,0.16787738,0.0017588572
"(35.199997, -5.950012, 10)",5,0.17679024,0.0071433024
"(35.199997, -5.950012, 12)",5,0.30103642,0.06869688
"(35.199997, -5.9000244, 1)",4,0.31848922,0.035956662
"(35.199997, -5.9000244, 3)",5,0.3227378,0.047983643
"(35.199997, -5.9000244, 5)",5,0.2601145,0.031962886
"(35.199997, -5.9000244, 7)",5,0.17689116,0.005745553
"(35.199997, -5.9000244, 8)",5,0.16896081,0.001719736
"(35.199997, -5.9000244, 10)",5,0.17816576,0.007050367
"(35.199997, -5.9000244, 12)",5,0.3020356,0.067969784
"(35.199997, -5.8499756, 1)",4,0.3198145,0.03581831
"(35.199997, -5.8499756, 3)",5,0.32385892,0.047894012
"(35.199997, -5.8499756, 5)",5,0.2620592,0.03115405
"(35.199997, -5.8499756, 7)",5,0.17807226,0.0055334936
"(35.199997, -5.8499756, 8)",5,0.1700791,0.0017568558
"(35.199997, -5.8499756, 10)",5,0.17942922,0.0069399383
"(35.199997, -5.8499756, 12)",5,0.30367464,0.0672905
"(35.199997, -5.799988, 1)",4,0.25222978,0.01751971
"(35.199997, -5.799988, 3)",5,0.25531623,0.03654446
"(35.199997, -5.799988, 5)",5,0.20008138,0.022704432
"(35.199997, -5.799988, 7)",5,0.103573516,0.0042410726
"(35.199997, -5.799988, 8)",5,0.09497732,0.0024105832
"(35.199997, -5.799988, 10)",5,0.10798921,0.007666409
"(35.199997, -5.799988, 12)",5,0.23764813,0.05029492
"(35.199997, -5.75, 1)",4,0.25538823,0.017103879
"(35.199997, -5.75, 3)",5,0.25948286,0.034989927
"(35.199997, -5.75, 5)",5,0.20861778,0.020795904
"(35.199997, -5.75, 7)",5,0.10679029,0.0048108706
"(35.199997, -5.75, 8)",5,0.09638591,0.0024561503
"(35.199997, -5.75, 10)",5,0.10923171,0.0076381313
"(35.199997, -5.75, 12)",5,0.24073446,0.049432173
"(35.199997, -5.700012, 1)",4,0.25958633,0.017261183
"(35.199997, -5.700012, 3)",5,0.2705129,0.029928062
"(35.199997, -5.700012, 5)",5,0.23878336,0.013019161
"(35.199997, -5.700012, 7)",5,0.14490291,0.009005079
"(35.199997, -5.700012, 8)",5,0.11827047,0.005101269
"(35.199997, -5.700012, 10)",5,0.11329214,0.008952795
"(35.199997, -5.700012, 12)",5,0.2423192,0.050181653
"(35.199997, -5.6500244, 1)",4,0.2572486,0.015971638
"(35.199997, -5.6500244, 3)",5,0.26136246,0.03394009
"(35.199997, -5.6500244, 5)",5,0.22292146,0.014073332
"(35.199997, -5.6500244, 7)",5,0.13858174,0.008105313
"(35.199997, -5.6500244, 8)",5,0.119664825,0.0054642963
"(35.199997, -5.6500244, 10)",5,0.12133231,0.008724162
"(35.199997, -5.6500244, 12)",5,0.24544919,0.04646807
"(35.199997, -5.5999756, 1)",4,0.25742346,0.016836526
"(35.199997, -5.5999756, 3)",5,0.25898623,0.03557007
"(35.199997, -5.5999756, 5)",5,0.21118787,0.019952746
"(35.199997, -5.5999756, 7)",5,0.1096413,0.005235579
"(35.199997, -5.5999756, 8)",5,0.09930183,0.0028250632
"(35.199997, -5.5999756, 10)",5,0.11330912,0.007815542
"(35.199997, -5.5999756, 12)",5,0.2443649,0.047720827
"(35.199997, -5.549988, 1)",4,0.25844508,0.016975576
"(35.199997, -5.549988, 3)",5,0.26051068,0.03474737
"(35.199997, -5.549988, 5)",5,0.21557061,0.018860446
"(35.199997, -5.549988, 7)",5,0.11105861,0.0057271146
"(35.199997, -5.549988, 8)",5,0.099451624,0.0027965747
"(35.199997, -5.549988, 10)",5,0.113666475,0.008079414
"(35.199997, -5.549988, 12)",5,0.24468417,0.0477709
"(35.199997, -5.5, 1)",4,0.26113626,0.01799295
"(35.199997, -5.5, 3)",5,0.27073357,0.029608872
"(35.199997, -5.5, 5)",5,0.24361739,0.011720601
"(35.199997, -5.5, 7)",5,0.14997594,0.009663562
"(35.199997, -5.5, 8)",5,0.121972404,0.005388092
"(35.199997, -5.5, 10)",5,0.11753944,0.009698919
"(35.199997, -5.5, 12)",5,0.24402472,0.049676474
"(35.199997, -5.450012, 1)",4,0.23357597,0.019726692
"(35.199997, -5.450012, 3)",5,0.24922164,0.03609265
"(35.199997, -5.450012, 5)",5,0.23291206,0.015675614
"(35.199997, -5.450012, 7)",5,0.15555179,0.010366652
"(35.199997, -5.450012, 8)",5,0.13330358,0.0075115827
"(35.199997, -5.450012, 10)",5,0.12825356,0.011512148
"(35.199997, -5.450012, 12)",5,0.22719383,0.037054703
"(35.199997, -5.4000244, 1)",4,0.26173526,0.019138094
"(35.199997, -5.4000244, 3)",5,0.27339682,0.027737753
"(35.199997, -5.4000244, 5)",5,0.24890213,0.011173877
"(35.199997, -5.4000244, 7)",5,0.1553955,0.009541187
"(35.199997, -5.4000244, 8)",5,0.12540612,0.0052422266
"(35.199997, -5.4000244, 10)",5,0.120250665,0.010778651
"(35.199997, -5.4000244, 12)",5,0.24384317,0.051118072
"(35.199997, -5.3499756, 1)",4,0.25419438,0.02082981
"(35.199997, -5.3499756, 3)",5,0.26376212,0.03146179
"(35.199997, -5.3499756, 5)",5,0.23345773,0.014101925
"(35.199997, -5.3499756, 7)",5,0.13913123,0.008911139
"(35.199997, -5.3499756, 8)",5,0.11526406,0.0050582346
"(35.199997, -5.3499756, 10)",5,0.11631437,0.010258422
"(35.199997, -5.3499756, 12)",5,0.23779252,0.05284213
"(35.199997, -5.299988, 1)",4,0.25129014,0.0206469
"(35.199997, -5.299988, 3)",5,0.25390524,0.035783995
"(35.199997, -5.299988, 5)",5,0.20612302,0.022188317
"(35.199997, -5.299988, 7)",5,0.10635941,0.005096858
"(35.199997, -5.299988, 8)",5,0.09773635,0.002286187
"(35.199997, -5.299988, 10)",5,0.114999875,0.009357829
"(35.199997, -5.299988, 12)",5,0.23762405,0.052390903
"(35.199997, -5.25, 1)",4,0.2576427,0.020611778
"(35.199997, -5.25, 3)",5,0.26825008,0.028592665
"(35.199997, -5.25, 5)",5,0.23743913,0.013611508
"(35.199997, -5.25, 7)",5,0.14566402,0.009149343
"(35.199997, -5.25, 8)",5,0.12203399,0.0054617105
"(35.199997, -5.25, 10)",5,0.12376885,0.010421654
"(35.199997, -5.25, 12)",5,0.2414793,0.05238198
"(35.199997, -5.200012, 1)",4,0.23337895,0.019146096
"(35.199997, -5.200012, 3)",5,0.25289297,0.032252636
"(35.199997, -5.200012, 5)",5,0.24010086,0.014593297
"(35.199997, -5.200012, 7)",5,0.16240194,0.010843794
"(35.199997, -5.200012, 8)",5,0.13779144,0.007895333
"(35.199997, -5.200012, 10)",5,0.13333222,0.012840664
"(35.199997, -5.200012, 12)",5,0.22619042,0.039700653
"(35.199997, -5.1500244, 1)",4,0.2310621,0.018303413
"(35.199997, -5.1500244, 3)",5,0.25064808,0.03227717
"(35.199997, -5.1500244, 5)",5,0.23849256,0.014946645
"(35.199997, -5.1500244, 7)",5,0.16054341,0.010846206
"(35.199997, -5.1500244, 8)",5,0.13627581,0.007907966
"(35.199997, -5.1500244, 10)",5,0.13234995,0.0129520735
"(35.199997, -5.1500244, 12)",5,0.22437115,0.040188834
"(35.199997, -5.0999756, 1)",4,0.2300355,0.017540548
"(35.199997, -5.0999756, 3)",5,0.24945116,0.032035492
"(35.199997, -5.0999756, 5)",5,0.238357,0.015424558
"(35.199997, -5.0999756, 7)",5,0.16024712,0.011158412
"(35.199997, -5.0999756, 8)",5,0.13593113,0.00812886
"(35.199997, -5.0999756, 10)",5,0.13226733,0.013044166
"(35.199997, -5.0999756, 12)",5,0.22381982,0.040279448
"(35.199997, -5.049988, 1)",4,0.26527217,0.016105158
"(35.199997, -5.049988, 3)",5,0.2769508,0.023000494
"(35.199997, -5.049988, 5)",5,0.2656196,0.009733541
"(35.199997, -5.049988, 7)",5,0.20962715,0.0076819807
"(35.199997, -5.049988, 8)",5,0.1913146,0.006479593
"(35.199997, -5.049988, 10)",5,0.19089472,0.011067746
"(35.199997, -5.049988, 12)",5,0.26256776,0.031515665
"(35.199997, -5.0, 1)",4,0.2504632,0.02151884
"(35.199997, -5.0, 3)",5,0.25493762,0.032859925
"(35.199997, -5.0, 5)",5,0.21291308,0.022380607
"(35.199997, -5.0, 7)",5,0.10756234,0.0063219173
"(35.199997, -5.0, 8)",5,0.0970609,0.0025580153
"(35.199997, -5.0, 10)",5,0.115385376,0.009436372
"(35.199997, -5.0, 12)",5,0.23486456,0.054522566
"(35.199997, -4.950012, 1)",4,0.24955915,0.021761937
"(35.199997, -4.950012, 3)",5,0.25698054,0.03097666
"(35.199997, -4.950012, 5)",5,0.2235252,0.016982611
"(35.199997, -4.950012, 7)",5,0.13598672,0.009604714
"(35.199997, -4.950012, 8)",5,0.11694081,0.006187418
"(35.199997, -4.950012, 10)",5,0.123677865,0.00987152
"(35.199997, -4.950012, 12)",5,0.23513785,0.05357426
"(35.199997, -4.9000244, 1)",4,0.24869075,0.023822976
"(35.199997, -4.9000244, 3)",5,0.26103622,0.028481051
"(35.199997, -4.9000244, 5)",5,0.23379359,0.015043604
"(35.199997, -4.9000244, 7)",5,0.14081848,0.010169205
"(35.199997, -4.9000244, 8)",5,0.11599646,0.006044917
"(35.199997, -4.9000244, 10)",5,0.11880318,0.010338251
"(35.199997, -4.9000244, 12)",5,0.23157993,0.0556576
"(35.199997, -4.8499756, 1)",4,0.24580802,0.022531658
"(35.199997, -4.8499756, 3)",5,0.25262588,0.03214894
"(35.199997, -4.8499756, 5)",5,0.21857247,0.018156098
"(35.199997, -4.8499756, 7)",5,0.13319099,0.009388968
"(35.199997, -4.8499756, 8)",5,0.11541285,0.006161793
"(35.199997, -4.8499756, 10)",5,0.123481646,0.010013327
"(35.199997, -4.8499756, 12)",5,0.23200361,0.05368549
"(35.199997, -4.799988, 1)",4,0.24545805,0.02301496
"(35.199997, -4.799988, 3)",5,0.2527483,0.03162881
"(35.199997, -4.799988, 5)",5,0.22010374,0.018171692
"(35.199997, -4.799988, 7)",5,0.13371302,0.009536956
"(35.199997, -4.799988, 8)",5,0.11523046,0.00623304
"(35.199997, -4.799988, 10)",5,0.1229697,0.010157993
"(35.199997, -4.799988, 12)",5,0.2308768,0.053886816
"(35.199997, -4.75, 1)",4,0.24231125,0.022946129
"(35.199997, -4.75, 3)",5,0.24721698,0.03306092
"(35.199997, -4.75, 5)",5,0.21418746,0.01965808
"(35.199997, -4.75, 7)",5,0.13099423,0.009696292
"(35.199997, -4.75, 8)",5,0.11417687,0.0065732817
"(35.199997, -4.75, 10)",5,0.12311031,0.010052877
"(35.199997, -4.75, 12)",5,0.22904587,0.053025637
"(35.199997, -4.700012, 1)",4,0.24022652,0.023270786
"(35.199997, -4.700012, 3)",5,0.24368235,0.0336179
"(35.199997, -4.700012, 5)",5,0.21129087,0.020495832
"(35.199997, -4.700012, 7)",5,0.12965256,0.009784523
"(35.199997, -4.700012, 8)",5,0.11349058,0.0067329346
"(35.199997, -4.700012, 10)",5,0.12289862,0.010037843
"(35.199997, -4.700012, 12)",5,0.22744517,0.05244505
"(35.199997, -4.6500244, 1)",4,0.2383505,0.023792064
"(35.199997, -4.6500244, 3)",5,0.2406472,0.03403763
"(35.199997, -4.6500244, 5)",5,0.20905086,0.021005375
"(35.199997, -4.6500244, 7)",5,0.12848738,0.009719707
"(35.199997, -4.6500244, 8)",5,0.112726316,0.0066921706
"(35.199997, -4.6500244, 10)",5,0.12257278,0.010121901
"(35.199997, -4.6500244, 12)",5,0.22578445,0.0520107
"(35.199997, -4.1500244, 1)",4,0.22381088,0.026034424
"(35.199997, -4.1500244, 3)",5,0.2237382,0.032171655
"(35.199997, -4.1500244, 5)",5,0.19659407,0.022650475
"(35.199997, -4.1500244, 7)",5,0.12094774,0.008398779
"(35.199997, -4.1500244, 8)",5,0.10571909,0.0052876556
"(35.199997, -4.1500244, 10)",5,0.117638074,0.014255212
"(35.199997, -4.1500244, 12)",5,0.20923698,0.043526817
"(35.199997, -4.0999756, 1)",4,0.22234017,0.026841726
"(35.199997, -4.0999756, 3)",5,0.2227912,0.032412004
"(35.199997, -4.0999756, 5)",5,0.19584219,0.022670288
"(35.199997, -4.0999756, 7)",5,0.1205603,0.008359576
"(35.199997, -4.0999756, 8)",5,0.10522026,0.0052119717
"(35.199997, -4.0999756, 10)",5,0.11681682,0.014034905
"(35.199997, -4.0999756, 12)",5,0.20695052,0.04288079
"(35.199997, -4.049988, 1)",4,0.22018968,0.027713945
"(35.199997, -4.049988, 3)",5,0.22053969,0.032831226
"(35.199997, -4.049988, 5)",5,0.19310996,0.022807607
"(35.199997, -4.049988, 7)",5,0.11927495,0.008244061
"(35.199997, -4.049988, 8)",5,0.10441136,0.005131691
"(35.199997, -4.049988, 10)",5,0.11590712,0.013555259
"(35.199997, -4.049988, 12)",5,0.20390539,0.042682108
"(35.199997, -4.0, 1)",4,0.21943104,0.028615529
"(35.199997, -4.0, 3)",5,0.2209225,0.032561205
"(35.199997, -4.0, 5)",5,0.1943037,0.022404483
"(35.199997, -4.0, 7)",5,0.11974962,0.008168386
"(35.199997, -4.0, 8)",5,0.104309276,0.005003185
"(35.199997, -4.0, 10)",5,0.11493288,0.012927813
